Approval,Interest,Debt-to-Income Ratio_z,FICO Score_z,Request Amount_z,Combine,Approval3
"T",13050.000000,-0.098652,-0.202856,1.644735,-2.183465,"2 - Approve Half"
"T",900.000000,-0.098652,-0.188390,-1.206872,-1.501296,"2 - Approve Half"
"T",900.000000,-0.098652,-0.188390,-1.206872,-1.501296,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.188390,-0.890027,-1.169099,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.188390,-0.784412,-1.080677,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.188390,-0.573181,-0.937294,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.188390,-0.467566,-0.882335,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.188390,-0.361951,-0.838530,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.188390,-0.361951,-0.838530,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.188390,-0.361951,-0.838530,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.188390,-0.361951,-0.838530,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.188390,-0.045106,-0.774043,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.188390,-0.045106,-0.774043,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.188390,0.166124,-0.786824,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.188390,0.588584,-0.946241,"2 - Approve Half"
"T",9450.000000,-0.098652,-0.188390,0.799814,-1.092877,"2 - Approve Half"
"T",450.000000,-0.098652,-0.173925,-1.312487,-1.576474,"2 - Approve Half"
"T",900.000000,-0.098652,-0.173925,-1.206872,-1.443433,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.173925,-1.101257,-1.321546,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.173925,-0.995642,-1.210814,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.173925,-0.890027,-1.111237,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.173925,-0.467566,-0.824472,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.173925,-0.256336,-0.748017,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.173925,-0.150721,-0.726521,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.173925,0.060509,-0.716994,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.173925,0.271739,-0.752084,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.173925,0.377354,-0.786361,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.173925,0.482969,-0.831793,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.173925,0.588584,-0.888379,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.173925,0.588584,-0.888379,"2 - Approve Half"
"T",9000.000000,-0.098652,-0.173925,0.694199,-0.956119,"2 - Approve Half"
"T",15300.000000,-0.098652,-0.173925,2.172810,-3.075715,"1 - Denied"
"T",16200.000000,-0.098652,-0.173925,2.384040,-3.556988,"1 - Denied"
"T",225.000000,-0.098652,-0.159459,-1.365294,-1.589315,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.159459,-1.101257,-1.263684,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.159459,-0.890027,-1.053374,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.159459,-0.678797,-0.887683,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.159459,-0.467566,-0.766609,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.159459,-0.361951,-0.722805,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.159459,-0.256336,-0.690154,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.159459,-0.256336,-0.690154,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.159459,-0.150721,-0.668659,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.159459,-0.150721,-0.668659,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.159459,-0.150721,-0.668659,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.159459,-0.045106,-0.658318,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.159459,0.377354,-0.728498,"2 - Approve Half"
"T",900.000000,-0.098652,-0.144993,-1.206872,-1.327707,"2 - Approve Half"
"T",900.000000,-0.098652,-0.144993,-1.206872,-1.327707,"2 - Approve Half"
"T",900.000000,-0.098652,-0.144993,-1.206872,-1.327707,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.144993,-1.101257,-1.205821,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.144993,-0.890027,-0.995511,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.144993,-0.890027,-0.995511,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.144993,-0.784412,-0.907088,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.144993,-0.678797,-0.829820,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.144993,-0.573181,-0.763706,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.144993,-0.467566,-0.708747,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.144993,-0.361951,-0.664942,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.144993,-0.361951,-0.664942,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.144993,-0.150721,-0.610796,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.144993,-0.150721,-0.610796,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.144993,-0.045106,-0.600455,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.144993,0.166124,-0.613236,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.144993,0.166124,-0.613236,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.144993,0.377354,-0.670636,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.144993,0.377354,-0.670636,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.144993,0.377354,-0.670636,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.144993,0.482969,-0.716067,"2 - Approve Half"
"T",12150.000000,-0.098652,-0.144993,1.433505,-1.626906,"2 - Approve Half"
"T",14850.000000,-0.098652,-0.144993,2.067195,-2.736086,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.130528,-0.995642,-1.037226,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.130528,-0.995642,-1.037226,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.130528,-0.890027,-0.937649,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.130528,-0.784412,-0.849226,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.130528,-0.784412,-0.849226,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.130528,-0.467566,-0.650884,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.130528,-0.467566,-0.650884,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.130528,-0.467566,-0.650884,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.130528,-0.256336,-0.574429,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.130528,-0.150721,-0.552933,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.130528,-0.045106,-0.542592,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.130528,0.166124,-0.555374,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.130528,0.482969,-0.658205,"2 - Approve Half"
"T",9000.000000,-0.098652,-0.130528,0.694199,-0.782531,"2 - Approve Half"
"T",12600.000000,-0.098652,-0.130528,1.539120,-1.726020,"2 - Approve Half"
"T",13050.000000,-0.098652,-0.130528,1.644735,-1.894152,"2 - Approve Half"
"T",14400.000000,-0.098652,-0.130528,1.961580,-2.465473,"2 - Approve Half"
"T",225.000000,-0.098652,-0.116062,-1.365294,-1.415727,"2 - Approve Half"
"T",450.000000,-0.098652,-0.116062,-1.312487,-1.345023,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.116062,-0.995642,-0.979363,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.116062,-0.784412,-0.791363,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.116062,-0.784412,-0.791363,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.116062,-0.784412,-0.791363,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.116062,-0.678797,-0.714095,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.116062,-0.678797,-0.714095,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.116062,-0.573181,-0.647981,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.116062,-0.573181,-0.647981,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.116062,-0.573181,-0.647981,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.116062,-0.573181,-0.647981,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.116062,-0.467566,-0.593021,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.116062,-0.256336,-0.516566,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.116062,-0.045106,-0.484730,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.116062,-0.045106,-0.484730,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.116062,-0.045106,-0.484730,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.116062,-0.045106,-0.484730,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.116062,0.166124,-0.497511,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.116062,0.377354,-0.554910,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.116062,0.482969,-0.600342,"2 - Approve Half"
"T",9900.000000,-0.098652,-0.116062,0.905430,-0.893614,"2 - Approve Half"
"T",450.000000,-0.098652,-0.101596,-1.312487,-1.287160,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.101596,-1.101257,-1.032233,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.101596,-1.101257,-1.032233,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.101596,-1.101257,-1.032233,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.101596,-0.995642,-0.921501,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.101596,-0.890027,-0.821923,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.101596,-0.784412,-0.733500,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.101596,-0.784412,-0.733500,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.101596,-0.784412,-0.733500,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.101596,-0.678797,-0.656232,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.101596,-0.678797,-0.656232,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.101596,-0.678797,-0.656232,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.101596,-0.678797,-0.656232,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.101596,-0.361951,-0.491354,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.101596,-0.361951,-0.491354,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.101596,-0.256336,-0.458704,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.101596,-0.256336,-0.458704,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.101596,-0.045106,-0.426867,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.101596,-0.045106,-0.426867,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.101596,0.060509,-0.427680,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.101596,0.377354,-0.497048,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.101596,0.377354,-0.497048,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.101596,0.482969,-0.542479,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.101596,0.482969,-0.542479,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.101596,0.588584,-0.599065,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.101596,0.588584,-0.599065,"2 - Approve Half"
"T",9000.000000,-0.098652,-0.101596,0.694199,-0.666806,"2 - Approve Half"
"T",9450.000000,-0.098652,-0.101596,0.799814,-0.745701,"2 - Approve Half"
"T",9450.000000,-0.098652,-0.101596,0.799814,-0.745701,"2 - Approve Half"
"T",13950.000000,-0.098652,-0.101596,1.855965,-2.148153,"2 - Approve Half"
"T",14400.000000,-0.098652,-0.101596,1.961580,-2.349748,"2 - Approve Half"
"T",450.000000,-0.098652,-0.087131,-1.312487,-1.229298,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.087131,-1.101257,-0.974370,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.087131,-0.890027,-0.764061,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.087131,-0.890027,-0.764061,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.087131,-0.784412,-0.675638,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.087131,-0.678797,-0.598369,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.087131,-0.467566,-0.477296,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.087131,-0.467566,-0.477296,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.087131,-0.467566,-0.477296,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.087131,-0.361951,-0.433491,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.087131,-0.361951,-0.433491,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.087131,-0.150721,-0.379345,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.087131,-0.045106,-0.369004,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.087131,0.060509,-0.369817,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.087131,0.166124,-0.381785,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.087131,0.271739,-0.404908,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.087131,0.271739,-0.404908,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.087131,0.377354,-0.439185,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.087131,0.482969,-0.484616,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.087131,0.482969,-0.484616,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.087131,0.482969,-0.484616,"2 - Approve Half"
"T",9900.000000,-0.098652,-0.087131,0.905430,-0.777888,"2 - Approve Half"
"T",10350.000000,-0.098652,-0.087131,1.011045,-0.879092,"2 - Approve Half"
"T",11700.000000,-0.098652,-0.087131,1.327890,-1.249632,"2 - Approve Half"
"T",12600.000000,-0.098652,-0.087131,1.539120,-1.552432,"2 - Approve Half"
"T",13050.000000,-0.098652,-0.087131,1.644735,-1.720563,"2 - Approve Half"
"T",13050.000000,-0.098652,-0.087131,1.644735,-1.720563,"2 - Approve Half"
"T",13500.000000,-0.098652,-0.087131,1.750350,-1.899849,"2 - Approve Half"
"T",15300.000000,-0.098652,-0.087131,2.172810,-2.728539,"2 - Approve Half"
"T",15750.000000,-0.098652,-0.087131,2.278425,-2.963598,"2 - Approve Half"
"T",900.000000,-0.098652,-0.072665,-1.206872,-1.038394,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.072665,-1.101257,-0.916507,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.072665,-0.995642,-0.805775,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.072665,-0.995642,-0.805775,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.072665,-0.890027,-0.706198,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.072665,-0.784412,-0.617775,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.072665,-0.784412,-0.617775,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.072665,-0.573181,-0.474393,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.072665,-0.467566,-0.419433,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.072665,-0.361951,-0.375628,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.072665,-0.361951,-0.375628,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.072665,-0.361951,-0.375628,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.072665,-0.361951,-0.375628,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.072665,-0.256336,-0.342978,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.072665,-0.256336,-0.342978,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.072665,-0.256336,-0.342978,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.072665,-0.150721,-0.321483,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.072665,-0.150721,-0.321483,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.072665,-0.150721,-0.321483,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.072665,0.060509,-0.311955,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.072665,0.060509,-0.311955,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.072665,0.060509,-0.311955,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.072665,0.377354,-0.381322,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.072665,0.588584,-0.483340,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.072665,0.588584,-0.483340,"2 - Approve Half"
"T",9450.000000,-0.098652,-0.072665,0.799814,-0.629976,"2 - Approve Half"
"T",9900.000000,-0.098652,-0.072665,0.905430,-0.720025,"2 - Approve Half"
"T",10350.000000,-0.098652,-0.072665,1.011045,-0.821230,"2 - Approve Half"
"T",10350.000000,-0.098652,-0.072665,1.011045,-0.821230,"2 - Approve Half"
"T",11700.000000,-0.098652,-0.072665,1.327890,-1.191770,"2 - Approve Half"
"T",13500.000000,-0.098652,-0.072665,1.750350,-1.841987,"2 - Approve Half"
"T",225.000000,-0.098652,-0.058199,-1.365294,-1.184276,"2 - Approve Half"
"T",900.000000,-0.098652,-0.058199,-1.206872,-0.980531,"2 - Approve Half"
"T",900.000000,-0.098652,-0.058199,-1.206872,-0.980531,"2 - Approve Half"
"T",900.000000,-0.098652,-0.058199,-1.206872,-0.980531,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.058199,-1.101257,-0.858645,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.058199,-0.890027,-0.648335,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.058199,-0.784412,-0.559912,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.058199,-0.678797,-0.482644,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.058199,-0.573181,-0.416530,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.058199,-0.573181,-0.416530,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.058199,-0.573181,-0.416530,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.058199,-0.467566,-0.361571,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.058199,-0.467566,-0.361571,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.058199,-0.361951,-0.317766,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.058199,-0.256336,-0.285116,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.058199,-0.256336,-0.285116,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.058199,-0.045106,-0.253279,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.058199,0.060509,-0.254092,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.058199,0.166124,-0.266060,"2 - Approve Half"
"T",6750.000000,-0.098652,-0.058199,0.166124,-0.266060,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.058199,0.271739,-0.289182,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.058199,0.271739,-0.289182,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.058199,0.271739,-0.289182,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.058199,0.482969,-0.368891,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.058199,0.588584,-0.425477,"2 - Approve Half"
"T",9000.000000,-0.098652,-0.058199,0.694199,-0.493218,"2 - Approve Half"
"T",10350.000000,-0.098652,-0.058199,1.011045,-0.763367,"2 - Approve Half"
"T",13050.000000,-0.098652,-0.058199,1.644735,-1.604838,"2 - Approve Half"
"T",13050.000000,-0.098652,-0.058199,1.644735,-1.604838,"2 - Approve Half"
"T",13500.000000,-0.098652,-0.058199,1.750350,-1.784124,"2 - Approve Half"
"T",14400.000000,-0.098652,-0.058199,1.961580,-2.176160,"2 - Approve Half"
"T",14400.000000,-0.098652,-0.058199,1.961580,-2.176160,"2 - Approve Half"
"T",15750.000000,-0.098652,-0.058199,2.278425,-2.847873,"2 - Approve Half"
"T",900.000000,-0.098652,-0.043734,-1.206872,-0.922669,"2 - Approve Half"
"T",900.000000,-0.098652,-0.043734,-1.206872,-0.922669,"2 - Approve Half"
"T",1350.000000,-0.098652,-0.043734,-1.101257,-0.800782,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.043734,-0.995642,-0.690050,"2 - Approve Half"
"T",1800.000000,-0.098652,-0.043734,-0.995642,-0.690050,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.043734,-0.890027,-0.590472,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.043734,-0.890027,-0.590472,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.043734,-0.890027,-0.590472,"2 - Approve Half"
"T",2250.000000,-0.098652,-0.043734,-0.890027,-0.590472,"2 - Approve Half"
"T",2700.000000,-0.098652,-0.043734,-0.784412,-0.502049,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.043734,-0.678797,-0.424781,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.043734,-0.678797,-0.424781,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.043734,-0.678797,-0.424781,"2 - Approve Half"
"T",3150.000000,-0.098652,-0.043734,-0.678797,-0.424781,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.043734,-0.573181,-0.358667,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.043734,-0.573181,-0.358667,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.043734,-0.573181,-0.358667,"2 - Approve Half"
"T",3600.000000,-0.098652,-0.043734,-0.573181,-0.358667,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.043734,-0.467566,-0.303708,"2 - Approve Half"
"T",4050.000000,-0.098652,-0.043734,-0.467566,-0.303708,"2 - Approve Half"
"T",4500.000000,-0.098652,-0.043734,-0.361951,-0.259903,"2 - Approve Half"
"T",4950.000000,-0.098652,-0.043734,-0.256336,-0.227253,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.043734,-0.150721,-0.205757,"2 - Approve Half"
"T",5400.000000,-0.098652,-0.043734,-0.150721,-0.205757,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.043734,-0.045106,-0.195416,"2 - Approve Half"
"T",5850.000000,-0.098652,-0.043734,-0.045106,-0.195416,"2 - Approve Half"
"T",6300.000000,-0.098652,-0.043734,0.060509,-0.196229,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.043734,0.271739,-0.231320,"2 - Approve Half"
"T",7200.000000,-0.098652,-0.043734,0.271739,-0.231320,"2 - Approve Half"
"T",7650.000000,-0.098652,-0.043734,0.377354,-0.265597,"2 - Approve Half"
"T",8100.000000,-0.098652,-0.043734,0.482969,-0.311028,"2 - Approve Half"
"T",8550.000000,-0.098652,-0.043734,0.588584,-0.367614,"2 - Approve Half"
"T",9450.000000,-0.098652,-0.043734,0.799814,-0.514250,"2 - Approve Half"
"T",9450.000000,-0.098652,-0.043734,0.799814,-0.514250,"2 - Approve Half"
"T",9900.000000,-0.098652,-0.043734,0.905430,-0.604300,"2 - Approve Half"
"T",9900.000000,-0.098652,-0.043734,0.905430,-0.604300,"2 - Approve Half"
"T",12600.000000,-0.098652,-0.043734,1.539120,-1.378844,"2 - Approve Half"
"T",12600.000000,-0.098652,-0.043734,1.539120,-1.378844,"2 - Approve Half"
"T",450.000000,-0.098652,-0.029268,-1.312487,-0.997847,"2 - Approve Half"
"T",900.000000,-0.098652,-0.029268,-1.206872,-0.864806,"2 - Approve Half"
