type,quality,alcohol_z,chlorides_z,citric acid_z,density_z,fixed acidity_z,free sulfur dioxide_z,pH_z,residual sugar_z,sulphates_z,total sulfur dioxide_z,volatile acidity_z,Training
"white",7,1.732646,-0.581043,-0.264479,-1.401359,-0.309145,0.661921,-0.648679,-0.011294,-1.020757,0.200515,-0.554027,0.536541
"white",6,1.732646,-0.581043,-0.060722,-0.943679,-0.309145,0.158878,0.100838,0.282401,0.831487,0.973881,-0.732895,0.418381
"white",6,1.732646,-0.581043,0.278873,-1.221061,-0.843394,0.326559,0.538057,-0.079069,0.566881,0.024751,0.161443,0.404048
"white",6,1.732646,-0.554206,-0.196560,-2.035868,-1.072357,-0.288271,0.100838,-0.847193,-1.219212,-0.818920,-0.732895,0.583555
"white",7,1.732646,-0.554206,0.686387,-2.015065,-1.072357,-0.623633,-0.773599,-0.892377,-0.491544,-0.027979,-0.255915,0.610117
"white",6,1.732646,-0.527369,0.007197,-1.990794,-1.377642,-1.126676,-1.148358,-0.576091,0.302275,-1.117721,-1.150252,0.532185
"white",6,1.732646,-0.500532,-0.468236,-0.881269,-0.461787,-0.791314,0.850356,-0.056477,1.162245,0.112633,-0.017425,0.035053
"white",8,1.732646,-0.500532,-0.332398,-1.477638,-0.538109,0.382453,-0.149001,-0.237212,0.434578,-0.309203,-0.255915,0.675808
"white",6,1.732646,-0.500532,-0.128641,-0.860465,-0.461787,-0.567739,0.850356,0.056482,1.294548,0.182939,0.340310,0.551274
"white",7,1.732646,-0.500532,1.161820,-1.151715,0.072461,0.773709,0.600517,-0.734234,-0.623848,0.657504,-0.792517,0.404791
"white",6,1.732646,-0.473695,-0.739911,-0.915941,1.827850,-0.511845,-1.398197,-0.689050,3.080641,0.095057,1.860684,0.306420
"white",7,1.732646,-0.446857,-0.536154,-1.463769,-0.614430,-0.176483,-0.024081,0.304993,-0.293090,0.165362,-0.494405,0.630038
"white",7,1.732646,-0.446857,-0.264479,-1.463769,-0.614430,-0.344164,0.225758,-0.237212,0.699184,-0.590426,-0.077047,0.277885
"white",6,1.732646,-0.393183,-0.536154,-1.290406,-1.225000,-0.344164,0.413137,-0.056477,-1.086909,-0.748615,0.698045,0.451446
"white",7,1.732646,-0.366346,0.075116,-1.276537,0.072461,-0.120590,0.725436,-0.621274,-0.623848,0.182939,-0.255915,0.338147
"white",6,1.732646,-0.232160,-0.060722,-1.571255,-0.767072,-0.623633,0.600517,-0.869785,0.037668,0.182939,-0.255915,0.703242
"white",6,1.732646,1.056025,0.210954,-1.512311,1.217280,-0.455952,-1.710496,-0.734234,0.037668,-0.608003,0.280688,0.139701
"white",7,1.816843,-0.956764,0.007197,-1.949187,-0.385466,-0.455952,-0.461300,-0.824601,-0.028483,0.112633,0.817290,0.617709
"white",7,1.816843,-0.929927,0.890144,-1.103174,-0.538109,0.047091,-0.149001,0.598687,1.096094,-0.309203,-0.136670,0.607868
"white",6,1.816843,-0.903090,0.346792,-1.498442,-0.309145,-0.623633,-0.523760,-0.372764,-0.028483,-0.484967,-0.136670,0.380223
"white",6,1.816843,-0.849415,0.143035,-1.703011,-0.919715,-0.400058,0.850356,-0.847193,-1.086909,-0.063132,-0.673272,0.596038
"white",8,1.816843,-0.822578,0.278873,-0.631625,0.606710,1.109071,-0.960979,0.847198,-1.880728,0.639927,0.638423,0.373947
"white",4,1.816843,-0.822578,1.093901,-1.068501,-0.538109,-0.679526,-0.024081,0.666463,1.691458,-0.467391,-0.136670,0.310898
"white",6,1.816843,-0.795741,0.075116,-1.758487,-0.996036,0.270666,0.912816,-0.666458,-0.756151,0.411433,-0.136670,0.256436
"white",7,1.816843,-0.795741,0.075116,-1.359751,-0.538109,0.550134,0.350678,-0.259804,-0.954605,0.270821,0.161443,0.473315
"white",7,1.816843,-0.742067,0.007197,-1.859038,-0.996036,0.606028,1.162655,-0.779417,0.103820,-0.221320,0.161443,0.330275
"white",6,1.816843,-0.715229,-0.400317,-1.411760,-0.385466,-0.847207,-0.461300,0.079074,-1.020757,-0.361932,-0.613650,0.337520
"white",7,1.816843,-0.715229,-0.060722,-1.637133,-0.156502,0.606028,-0.398840,-0.530907,-1.086909,0.376280,-0.732895,0.394276
"white",7,1.816843,-0.688392,-0.128641,-1.741151,-0.843394,1.109071,1.037735,-0.666458,-0.689999,0.850845,-0.255915,0.591085
"white",8,1.816843,-0.688392,1.161820,-0.666298,0.606710,0.885496,-0.398840,0.914973,-1.748424,0.639927,0.578800,0.360772
"white",7,1.816843,-0.661555,0.482630,-1.637133,-0.080181,-1.014888,0.163298,-0.779417,-0.888454,-0.871650,-0.673272,0.710292
"white",7,1.816843,-0.634718,-0.875749,-1.429097,-0.614430,-0.120590,-0.024081,-0.417947,0.037668,0.165362,0.340310,0.615518
"white",6,1.816843,-0.634718,-0.400317,-1.162117,0.530389,-0.400058,-0.336380,-0.135549,-0.094635,-0.256473,0.578800,0.071694
"white",6,1.816843,-0.634718,-0.060722,-1.623264,-0.996036,0.829602,0.787896,-0.734234,-0.226938,0.481739,-0.792517,0.604348
"white",5,1.816843,-0.607881,-0.536154,-1.359751,-1.225000,-0.176483,0.350678,-0.079069,-1.153060,-0.660732,0.280688,0.417913
"white",6,1.816843,-0.607881,0.278873,-0.992221,1.217280,-0.623633,-1.648036,-0.666458,2.948338,0.182939,-0.077047,0.045204
"white",6,1.816843,-0.607881,0.414711,-2.035868,-0.919715,0.382453,-0.711139,-0.847193,-0.094635,-0.186167,-0.852140,0.345494
"white",7,1.816843,-0.581043,0.007197,-1.234930,-0.461787,0.494240,2.286932,-0.756826,-0.359241,-0.537697,0.340310,0.749364
"white",7,1.816843,-0.554206,0.346792,-2.077476,-1.072357,-0.623633,-0.836059,-0.869785,-0.293090,-0.713462,-0.971385,0.005553
"white",6,1.816843,-0.527369,-0.128641,-0.929810,-0.232824,-1.462038,-0.960979,1.242556,-1.417666,-1.521980,-0.255915,0.377626
"white",7,1.816843,-0.500532,0.007197,-1.186388,-0.996036,-1.182569,-0.024081,0.689055,-1.153060,-1.416521,-0.077047,0.593732
"white",6,1.816843,-0.473695,-0.264479,-1.755020,-0.614430,0.214772,-0.024081,-0.576091,-1.020757,0.393857,-0.196292,0.160860
"white",6,1.816843,-0.473695,-0.128641,-1.332013,-0.843394,0.941390,0.288218,0.282401,-1.483818,0.376280,-0.792517,0.349679
"white",6,1.816843,-0.420020,0.007197,-1.744618,-0.461787,-1.238463,-0.024081,-0.802009,-0.954605,-0.748615,-0.673272,0.438135
"white",7,1.816843,-0.393183,-0.332398,-1.734216,-0.919715,-0.623633,0.600517,-0.621274,-0.822302,0.095057,-0.196292,0.024249
"white",7,1.816843,-0.393183,0.007197,-1.734216,-0.843394,0.606028,0.538057,-0.643866,-0.623848,0.481739,-0.255915,0.381346
"white",8,1.816843,-0.366346,0.346792,-1.221061,0.072461,0.326559,1.037735,-0.892377,-0.359241,-0.027979,0.280688,0.165907
"white",7,1.816843,-0.339509,-0.332398,-1.741151,-0.919715,-0.567739,0.538057,-0.621274,-0.822302,0.042327,-0.315537,0.690414
"white",6,1.816843,-0.312672,1.161820,-1.567787,-0.003860,0.214772,-1.085898,-0.914969,-1.285363,0.446586,-0.732895,0.716406
"white",6,1.816843,-0.151648,0.278873,-1.231463,0.225104,-0.232377,0.600517,-0.553499,-0.028483,0.200515,-0.077047,0.261273
"white",6,1.816843,-0.097974,-0.400317,-1.630198,-0.919715,1.500326,-0.024081,-0.440539,-0.954605,0.235668,0.578800,0.474249
"white",8,1.816843,0.063049,-0.264479,-1.442966,-0.690751,-0.120590,0.100838,-0.079069,0.169971,-0.590426,-0.315537,0.150212
"white",6,1.816843,0.250909,0.346792,-1.692609,0.225104,-0.064696,-0.523760,-0.576091,-0.756151,-0.449814,0.042198,0.186908
"white",6,1.816843,0.250909,0.958063,-1.359751,-0.080181,-0.064696,-0.648679,-0.802009,0.037668,0.323551,-0.255915,0.139862
"white",6,1.858941,-0.822578,-0.128641,-1.696076,-1.072357,0.326559,0.225758,-0.259804,0.302275,-0.168591,-0.375160,0.371192
"white",7,1.901039,-0.929927,-0.128641,-2.021999,-1.301321,-0.567739,0.725436,-0.892377,-1.020757,-0.080708,-0.315537,0.309568
"white",7,1.901039,-0.929927,0.143035,-1.862505,-1.225000,0.214772,-0.024081,-0.598682,-1.020757,-0.309203,0.459555,0.674440
"white",7,1.901039,-0.903090,-0.536154,-0.957548,-0.003860,-0.623633,-0.523760,0.440544,-0.293090,0.270821,-0.494405,0.393572
"white",7,1.901039,-0.849415,-0.196560,-1.006090,-0.156502,0.270666,-0.461300,0.576095,0.765336,0.165362,-0.136670,0.429495
"white",7,1.901039,-0.822578,-0.128641,-0.246759,-0.461787,-1.070782,-0.586220,1.411995,0.103820,-0.660732,-0.613650,0.149565
"white",7,1.901039,-0.795741,0.346792,-1.779291,-0.385466,0.661921,0.100838,-0.847193,-1.086909,0.182939,-0.971385,0.248256
"white",7,1.901039,-0.742067,-0.264479,-1.380555,-0.461787,-1.014888,-0.211461,0.237217,-1.748424,-0.379508,0.101820,0.253692
"white",7,1.901039,-0.742067,0.075116,-1.498442,-0.003860,-0.064696,-0.461300,-0.824601,-0.160786,-0.098285,-0.136670,0.604770
"white",8,1.901039,-0.742067,1.093901,-1.845169,-0.767072,-0.064696,0.662977,-0.869785,-0.954605,-0.695885,1.890496,0.716780
"white",7,1.901039,-0.715229,-0.264479,-1.484573,-0.614430,-0.064696,-0.836059,-0.033885,0.302275,-0.291626,-0.554027,0.436407
"white",7,1.901039,-0.715229,-0.196560,-1.186388,0.759352,0.047091,-1.398197,-0.214620,-1.417666,-0.256473,0.459555,0.115008
"white",8,1.901039,-0.715229,0.482630,-1.900645,-2.140855,0.047091,1.474954,-0.169437,-1.153060,0.218092,-0.136670,0.740500
"white",7,1.901039,-0.688392,0.143035,-1.706478,-1.072357,0.550134,1.037735,-0.237212,-0.954605,-0.274050,-0.375160,0.682871
"white",7,1.901039,-0.634718,0.007197,-1.151715,0.530389,0.550134,-0.273921,-0.214620,-0.623848,0.411433,0.698045,0.487119
"white",6,1.901039,-0.634718,2.859794,-1.221061,0.454067,0.158878,0.413137,-0.734234,-0.094635,0.727810,-0.255915,0.182305
"white",7,1.901039,-0.607881,0.482630,-0.978352,0.606710,-0.455952,0.413137,-0.259804,0.897639,0.130210,1.353893,0.332411
"white",6,1.901039,-0.581043,-0.604073,-1.512311,-0.996036,-0.567739,1.474954,-0.011294,-0.359241,0.235668,1.830873,0.480357
"white",7,1.901039,-0.554206,-0.060722,-1.782758,-0.767072,0.382453,0.288218,-0.553499,-0.028483,-0.397085,0.042198,0.484806
"white",6,1.901039,-0.554206,0.822225,-1.117043,0.301425,-1.126676,-1.335737,-0.711642,1.096094,0.077480,-0.792517,0.728360
"white",7,1.901039,-0.527369,-0.196560,-1.741151,-0.690751,0.102985,-0.336380,-0.395356,-1.153060,0.446586,-0.315537,0.172808
"white",8,1.901039,-0.527369,0.143035,-1.616329,-1.072357,-0.344164,0.850356,-0.643866,-1.351515,0.182939,-0.375160,0.056988
"white",7,1.901039,-0.500532,-0.128641,-2.028934,-0.385466,-0.008803,-0.836059,-0.598682,-1.153060,-0.555273,-0.196292,0.694663
"white",6,1.901039,-0.473695,-0.332398,-1.709945,-0.767072,-0.008803,-0.648679,-0.485723,-1.086909,0.147786,-0.613650,0.157603
"white",8,1.901039,-0.446857,0.143035,-1.030361,0.225104,0.214772,-0.523760,-0.169437,-0.557696,-0.115861,0.459555,0.105846
"white",7,1.901039,-0.446857,1.093901,-1.186388,0.377746,-0.120590,-0.149001,-0.621274,-0.094635,-0.010402,-0.136670,0.146807
"white",7,1.901039,-0.420020,-0.196560,-1.761954,-0.919715,0.382453,-0.024081,-0.440539,-0.954605,0.516892,-0.494405,0.646739
"white",6,1.901039,-0.339509,0.686387,-1.082370,0.301425,-1.350250,-1.148358,-0.802009,1.360700,-0.010402,-0.911762,0.385587
"white",7,1.901039,-0.339509,1.161820,-1.151715,0.301425,-0.176483,-0.898519,-0.248508,0.897639,0.288398,-0.196292,0.340115
"white",8,1.901039,-0.258997,0.550549,-1.567787,-0.309145,0.214772,-0.586220,-0.734234,-0.293090,-0.168591,-0.613650,0.065481
"white",6,1.901039,0.143561,-0.400317,-1.657936,0.759352,-0.232377,-0.773599,-0.666458,-0.425393,-0.484967,-0.136670,0.421432
"white",5,1.901039,0.626630,0.754306,-1.394424,0.072461,-0.511845,-0.211461,-0.756826,-0.756151,0.147786,-0.375160,0.067673
"white",6,1.901039,1.029188,0.007197,-1.727282,-0.461787,-0.958995,-0.773599,-0.463131,0.633033,-0.695885,0.578800,0.666366
"white",5,1.901039,1.700118,0.890144,0.637394,-0.996036,1.388539,-0.773599,3.964877,-1.219212,0.130210,-0.732895,0.657247
"white",7,1.979622,-0.581043,-0.536154,-1.533115,-0.385466,0.158878,-0.648679,0.079074,-0.623848,0.007174,0.399933,0.130386
"white",6,1.985236,-0.903090,0.958063,-2.035868,-0.538109,-1.350250,-0.461300,-0.914969,0.037668,-0.608003,-0.017425,0.187888
"white",7,1.985236,-0.849415,-0.196560,-1.321611,-0.309145,-0.064696,-1.210818,0.259809,-1.417666,-0.344355,-0.255915,0.620898
"white",8,1.985236,-0.742067,-0.400317,-0.520673,-0.461787,0.102985,0.288218,1.411995,1.625306,-0.080708,0.936535,0.385306
"white",6,1.985236,-0.742067,-0.196560,-1.761954,0.606710,1.220858,-1.210818,-0.598682,-1.351515,0.077480,-1.031007,0.317644
"white",7,1.985236,-0.715229,-0.400317,-1.290406,-0.767072,0.494240,-0.898519,1.050525,0.169971,-0.221320,-0.852140,0.163844
"white",6,1.985236,-0.715229,-0.332398,-1.942252,-1.225000,0.047091,0.787896,-0.756826,-1.086909,-0.203744,-0.971385,0.122202
"white",7,1.985236,-0.715229,-0.128641,-1.942252,-0.996036,0.438347,1.162655,-0.689050,-0.822302,0.481739,-0.255915,0.564081
"white",7,1.985236,-0.715229,-0.060722,-1.942252,-0.996036,0.438347,1.100195,-0.689050,-0.822302,0.481739,-0.017425,0.090477
"white",7,1.985236,-0.688392,0.482630,-2.136419,-0.996036,0.941390,-0.898519,-0.824601,0.699184,0.569622,-0.375160,0.139738
"white",7,1.985236,-0.661555,-0.264479,-1.952654,-0.996036,0.326559,-0.898519,-0.847193,0.699184,-0.344355,-0.613650,0.280352
"white",7,1.985236,-0.661555,0.007197,-0.915941,-0.385466,-0.064696,-0.586220,0.892382,0.765336,-0.027979,0.042198,0.300139
"white",7,1.985236,-0.661555,0.550549,-1.325079,0.835674,0.270666,-1.273278,-0.779417,0.434578,-0.080708,-0.792517,0.144166
"white",9,1.985236,-0.661555,1.161820,-1.463769,-0.080181,0.047091,0.912816,-0.643866,-0.756151,-0.027979,-0.494405,0.250643
"white",6,1.985236,-0.607881,0.414711,-0.229422,-0.461787,-1.238463,-0.773599,1.739577,0.236123,-0.713462,-0.613650,0.230265
"white",6,1.985236,-0.581043,-0.128641,-1.914514,-1.072357,-0.232377,0.600517,-0.643866,-0.425393,0.253245,0.459555,0.247859
"white",6,1.985236,-0.500532,0.550549,-1.359751,0.377746,-0.120590,-0.273921,-0.689050,-1.417666,0.657504,0.221065,0.206720
"white",6,1.985236,-0.446857,0.143035,-1.567787,-0.309145,0.438347,0.100838,-0.689050,-0.557696,-0.063132,-1.031007,0.450357
"white",6,1.985236,-0.446857,0.143035,-1.567787,-0.309145,0.606028,0.163298,-0.711642,-0.557696,-0.115861,-0.911762,0.389354
"white",7,1.985236,-0.393183,0.007197,-0.971417,-0.690751,-0.679526,0.350678,0.847198,-1.351515,-0.151014,0.519178,0.098020
"white",8,1.985236,-0.339509,0.075116,-1.928383,-1.225000,-0.511845,-0.336380,-0.485723,-1.417666,-0.731038,-1.329120,0.141987
"white",7,1.985236,-0.232160,-0.196560,-1.720347,-0.690751,0.158878,-0.024081,-0.666458,-0.491544,0.481739,-0.255915,0.668720
"white",5,1.985236,1.217048,1.433496,-1.564320,1.369922,-0.623633,-1.835416,-0.666458,0.236123,-0.678309,0.221065,0.556640
"white",8,2.069432,-0.956764,-0.400317,-1.848636,-1.301321,0.047091,2.037092,-0.643866,-0.293090,0.077480,-0.017425,0.311898
"white",7,2.069432,-0.956764,-0.196560,-1.477638,0.225104,0.438347,-0.898519,-0.033885,-0.359241,-0.027979,0.221065,0.498558
"white",6,2.069432,-0.956764,1.433496,-1.805295,-0.690751,0.606028,-0.211461,-0.734234,-1.483818,-0.238897,-0.554027,0.443485
"white",7,2.069432,-0.903090,-0.671992,-1.817431,-0.767072,-1.406144,-1.148358,-0.711642,1.691458,-1.029838,0.399933,0.107302
"white",7,2.069432,-0.795741,-0.807830,-1.963056,-1.530285,-0.176483,2.099552,-0.598682,-0.557696,0.042327,-0.196292,0.016337
"white",7,2.069432,-0.768904,0.278873,-0.700971,0.683031,-0.064696,-1.335737,0.711647,-1.285363,0.481739,-0.196292,0.474891
"white",6,2.069432,-0.715229,-0.468236,-1.165584,-0.232824,-0.679526,-0.836059,0.553503,-1.020757,0.042327,-0.434782,0.538795
"white",5,2.069432,-0.715229,0.007197,-1.834767,-0.690751,-0.344164,-0.086541,-0.802009,-0.756151,-0.238897,-0.136670,0.138201
"white",7,2.069432,-0.715229,0.075116,-2.018532,-1.682927,1.332645,0.850356,-0.304988,-1.549970,1.026610,-0.255915,0.011765
"white",6,2.069432,-0.715229,0.550549,-1.824365,-0.843394,-0.623633,-0.211461,-0.869785,2.816035,-0.537697,-1.150252,0.385815
"white",6,2.069432,-0.715229,1.161820,-1.824365,-0.385466,-0.120590,-0.586220,-0.485723,-0.888454,0.130210,0.817290,0.489341
"white",7,2.069432,-0.661555,-0.332398,-1.262668,-0.003860,0.550134,-0.336380,0.169441,-0.028483,0.059904,1.413515,0.218271
"white",8,2.069432,-0.661555,-0.196560,-1.952654,0.072461,-0.232377,-1.648036,-0.734234,-1.219212,-0.713462,0.399933,0.372773
"white",6,2.069432,-0.661555,0.278873,-0.482533,0.911995,-0.511845,-1.710496,1.366811,-0.954605,0.305974,0.101820,0.719924
"white",7,2.069432,-0.661555,0.482630,-1.872907,-0.385466,-0.903101,0.538057,-0.914969,-1.020757,-0.766191,-0.911762,0.164950
"white",6,2.069432,-0.607881,-0.739911,-1.512311,-0.385466,-1.014888,0.225758,-0.237212,0.037668,-0.467391,0.698045,0.035456
"white",7,2.069432,-0.607881,-0.196560,-1.373620,-0.385466,-0.064696,0.413137,-0.067773,-0.491544,0.341127,0.757668,0.041594
"white",7,2.069432,-0.581043,-0.400317,-1.460302,-0.843394,-0.903101,-1.023438,0.700351,-1.748424,-0.467391,0.101820,0.103298
"white",7,2.069432,-0.554206,-0.671992,-1.498442,-0.538109,0.270666,0.225758,-0.214620,0.103820,0.288398,0.936535,0.571691
"white",8,2.069432,-0.500532,0.143035,-1.768889,-1.530285,-0.679526,2.099552,-0.802009,-0.359241,-0.326779,-0.255915,0.627351
"white",7,2.069432,-0.312672,-0.400317,-1.734216,-0.461787,-0.623633,0.100838,-0.530907,-0.359241,0.253245,0.042198,0.291877
"white",7,2.111530,-0.876252,0.007197,-2.181494,-1.225000,-0.064696,-0.149001,-0.869785,-0.491544,-0.309203,-0.732895,0.501906
"white",6,2.153628,-0.876252,-1.487020,-2.205765,-2.140855,0.047091,1.599874,-0.508315,-1.285363,-0.063132,0.698045,0.038713
"white",6,2.153628,-0.849415,0.346792,-2.105214,-1.225000,-1.070782,0.413137,-0.937561,-1.351515,-1.152874,-0.434782,0.720242
"white",7,2.153628,-0.822578,0.007197,-1.845169,-0.767072,0.494240,0.538057,-0.327580,-1.086909,0.411433,-0.315537,0.064893
"white",6,2.153628,-0.795741,-0.400317,-0.735643,-0.614430,-0.567739,-0.024081,1.027933,1.294548,-0.186167,1.234648,0.470360
"white",6,2.153628,-0.688392,0.414711,-1.033828,-0.538109,1.332645,-1.210818,0.621279,-0.756151,1.782399,-0.375160,0.218605
"white",6,2.153628,-0.661555,-0.468236,-1.609395,-0.614430,-0.847207,0.225758,-0.192029,-0.094635,-0.414661,0.340310,0.173323
"white",7,2.153628,-0.634718,-0.468236,-1.685675,-1.148679,1.053177,0.225758,-0.033885,0.302275,-0.027979,0.280688,0.457007
"white",7,2.153628,-0.607881,-0.332398,-1.671805,-0.080181,-0.120590,0.225758,-0.440539,-1.020757,0.341127,0.042198,0.462967
"white",6,2.153628,-0.581043,6.187824,-1.505377,0.301425,1.164964,-1.210818,-0.101661,-0.689999,3.153364,-0.554027,0.059124
"white",7,2.153628,-0.554206,-0.128641,-1.838234,-0.843394,-0.008803,0.538057,-0.463131,-0.888454,0.165362,-0.077047,0.642370
"white",7,2.153628,-0.473695,-0.264479,-1.692609,-0.996036,0.214772,-0.024081,-0.079069,0.236123,-0.361932,-0.136670,0.028979
"white",7,2.153628,-0.473695,0.414711,-1.696076,-1.072357,-0.455952,0.038378,-0.033885,0.302275,-0.502544,-0.255915,0.745114
"white",6,2.237825,-1.117787,-0.468236,-1.696076,-0.156502,-0.903101,-2.522474,0.146850,0.368426,-0.731038,0.101820,0.181139
"white",7,2.237825,-1.090950,-0.400317,-1.737684,0.072461,-0.232377,-2.397554,0.090370,0.037668,-0.432238,0.340310,0.503445
"white",7,2.237825,-0.795741,-0.060722,-1.692609,-1.225000,-1.070782,1.474954,-0.530907,-0.888454,-0.256473,-0.911762,0.618730
"white",7,2.237825,-0.768904,-0.264479,-1.713413,0.225104,0.885496,-0.149001,-0.237212,-0.226938,-0.256473,-0.017425,0.383524
"white",6,2.237825,-0.768904,0.346792,-1.221061,0.072461,-0.735420,0.038378,-0.101661,-0.689999,-0.010402,0.519178,0.442032
"white",6,2.237825,-0.634718,-0.468236,-2.282044,-0.919715,-0.008803,-0.898519,-0.824601,-0.689999,-0.010402,-0.315537,0.379896
"white",7,2.237825,-0.607881,-0.536154,-1.976925,-0.232824,1.053177,-1.523117,-0.666458,-0.689999,0.112633,-0.375160,0.438574
"white",8,2.237825,-0.554206,-1.079506,-2.067074,-1.377642,0.214772,-0.149001,-0.530907,-0.028483,0.235668,1.115403,0.084730
"white",6,2.237825,-0.366346,-0.264479,-1.831300,-0.461787,-0.735420,-0.086541,-0.508315,-0.425393,-0.836497,0.221065,0.349002
"white",7,2.322021,-0.849415,-0.128641,-2.254306,-0.919715,-0.679526,-0.960979,-0.847193,0.699184,-0.045555,-0.136670,0.593042
"white",7,2.322021,-0.634718,0.686387,-0.943679,0.683031,0.326559,-1.523117,0.350176,-0.954605,0.464163,0.519178,0.533492
"white",7,2.322021,-0.554206,0.007197,-1.789693,-0.767072,0.773709,-0.149001,-0.237212,-0.226938,-0.397085,0.101820,0.212388
"white",7,2.322021,-0.420020,0.550549,-1.859038,-0.461787,0.270666,-0.711139,-0.542203,-0.954605,-0.502544,-0.077047,0.214752
"white",7,2.322021,-0.339509,0.143035,-1.751553,-0.003860,1.723901,0.163298,-0.689050,-0.028483,0.991457,-0.077047,0.672146
"white",5,2.406218,-1.090950,0.618468,-1.997729,-0.232824,-1.350250,-0.398840,-0.824601,-0.888454,-1.047415,-0.375160,0.575463
"white",7,2.406218,-0.983601,0.278873,-1.061566,-0.385466,-0.567739,-0.211461,0.790718,-2.079182,-0.502544,-0.792517,0.467165
"white",8,2.406218,-0.822578,-1.147425,-1.730749,-1.377642,-0.064696,1.037735,-0.666458,1.559155,0.270821,0.698045,0.116153
"white",8,2.406218,-0.661555,-0.536154,-1.796627,-0.767072,-0.623633,-1.148358,0.237217,-1.814576,-0.502544,0.161443,0.052566
"white",8,2.406218,-0.634718,-0.332398,-1.761954,-1.377642,-0.567739,-0.024081,0.304993,-1.748424,-0.221320,0.638423,0.243760
"white",7,2.406218,-0.554206,-0.943668,-1.744618,-1.530285,-0.400058,0.850356,-0.689050,1.559155,0.253245,0.936535,0.303947
