Approval,Debt-to-Income Ratio,FICO Score,Request Amount,Interest
"T",0.170000,673,5000,2250.000000
"T",0.170000,673,6000,2700.000000
"T",0.170000,673,6000,2700.000000
"T",0.170000,673,6000,2700.000000
"T",0.170000,673,6000,2700.000000
"T",0.170000,673,6000,2700.000000
"T",0.170000,673,6000,2700.000000
"T",0.170000,673,7000,3150.000000
"T",0.170000,673,7000,3150.000000
"T",0.170000,673,7000,3150.000000
"T",0.170000,673,8000,3600.000000
"T",0.170000,673,8000,3600.000000
"T",0.170000,673,8000,3600.000000
"T",0.170000,673,8000,3600.000000
"T",0.170000,673,9000,4050.000000
"T",0.170000,673,9000,4050.000000
"T",0.170000,673,11000,4950.000000
"T",0.170000,673,12000,5400.000000
"T",0.170000,673,12000,5400.000000
"T",0.170000,673,13000,5850.000000
"T",0.170000,673,13000,5850.000000
"T",0.170000,673,15000,6750.000000
"T",0.170000,673,15000,6750.000000
"T",0.170000,673,16000,7200.000000
"T",0.170000,673,17000,7650.000000
"T",0.170000,673,19000,8550.000000
"T",0.170000,673,19000,8550.000000
"T",0.170000,673,24000,10800.000000
"T",0.170000,673,24000,10800.000000
"T",0.170000,673,24000,10800.000000
"T",0.170000,673,26000,11700.000000
"T",0.170000,673,26000,11700.000000
"T",0.170000,673,27000,12150.000000
"T",0.170000,673,33000,14850.000000
"T",0.170000,673,35000,15750.000000
"T",0.170000,674,1000,450.000000
"T",0.170000,674,2000,900.000000
"T",0.170000,674,2000,900.000000
"T",0.170000,674,3000,1350.000000
"T",0.170000,674,4000,1800.000000
"T",0.170000,674,5000,2250.000000
"T",0.170000,674,5000,2250.000000
"T",0.170000,674,5000,2250.000000
"T",0.170000,674,6000,2700.000000
"T",0.170000,674,7000,3150.000000
"T",0.170000,674,7000,3150.000000
"T",0.170000,674,8000,3600.000000
"T",0.170000,674,8000,3600.000000
"T",0.170000,674,8000,3600.000000
"T",0.170000,674,9000,4050.000000
"T",0.170000,674,9000,4050.000000
"T",0.170000,674,10000,4500.000000
"T",0.170000,674,10000,4500.000000
"T",0.170000,674,11000,4950.000000
"T",0.170000,674,11000,4950.000000
"T",0.170000,674,12000,5400.000000
"T",0.170000,674,12000,5400.000000
"T",0.170000,674,13000,5850.000000
"T",0.170000,674,14000,6300.000000
"T",0.170000,674,15000,6750.000000
"T",0.170000,674,16000,7200.000000
"T",0.170000,674,17000,7650.000000
"T",0.170000,674,18000,8100.000000
"T",0.170000,674,18000,8100.000000
"T",0.170000,674,21000,9450.000000
"T",0.170000,674,25000,11250.000000
"T",0.170000,674,36000,16200.000000
"T",0.170000,675,2000,900.000000
"T",0.170000,675,2000,900.000000
"T",0.170000,675,2000,900.000000
"T",0.170000,675,2000,900.000000
"T",0.170000,675,4000,1800.000000
"T",0.170000,675,5000,2250.000000
"T",0.170000,675,5000,2250.000000
"T",0.170000,675,5000,2250.000000
"T",0.170000,675,5000,2250.000000
"T",0.170000,675,6000,2700.000000
"T",0.170000,675,6000,2700.000000
"T",0.170000,675,6000,2700.000000
"T",0.170000,675,7000,3150.000000
"T",0.170000,675,7000,3150.000000
"T",0.170000,675,8000,3600.000000
"T",0.170000,675,9000,4050.000000
"T",0.170000,675,9000,4050.000000
"T",0.170000,675,9000,4050.000000
"T",0.170000,675,10000,4500.000000
"T",0.170000,675,11000,4950.000000
"T",0.170000,675,11000,4950.000000
"T",0.170000,675,11000,4950.000000
"T",0.170000,675,12000,5400.000000
"T",0.170000,675,12000,5400.000000
"T",0.170000,675,14000,6300.000000
"T",0.170000,675,14000,6300.000000
"T",0.170000,675,14000,6300.000000
"T",0.170000,675,15000,6750.000000
"T",0.170000,675,17000,7650.000000
"T",0.170000,675,17000,7650.000000
"T",0.170000,675,17000,7650.000000
"T",0.170000,675,18000,8100.000000
"T",0.170000,675,18000,8100.000000
"T",0.170000,675,19000,8550.000000
"T",0.170000,675,20000,9000.000000
"T",0.170000,675,22000,9900.000000
"T",0.170000,675,22000,9900.000000
"T",0.170000,675,23000,10350.000000
"T",0.170000,675,23000,10350.000000
"T",0.170000,675,24000,10800.000000
"T",0.170000,675,24000,10800.000000
"T",0.170000,675,30000,13500.000000
"T",0.170000,675,32000,14400.000000
"T",0.170000,675,35000,15750.000000
"T",0.170000,675,36000,16200.000000
"T",0.170000,675,38000,17100.000000
"T",0.170000,676,3000,1350.000000
"T",0.170000,676,5000,2250.000000
"T",0.170000,676,5000,2250.000000
"T",0.170000,676,6000,2700.000000
"T",0.170000,676,6000,2700.000000
"T",0.170000,676,6000,2700.000000
"T",0.170000,676,6000,2700.000000
"T",0.170000,676,6000,2700.000000
"T",0.170000,676,8000,3600.000000
"T",0.170000,676,9000,4050.000000
"T",0.170000,676,9000,4050.000000
"T",0.170000,676,10000,4500.000000
"T",0.170000,676,10000,4500.000000
"T",0.170000,676,10000,4500.000000
"T",0.170000,676,11000,4950.000000
"T",0.170000,676,11000,4950.000000
"T",0.170000,676,11000,4950.000000
"T",0.170000,676,11000,4950.000000
"T",0.170000,676,12000,5400.000000
"T",0.170000,676,12000,5400.000000
"T",0.170000,676,12000,5400.000000
"T",0.170000,676,12000,5400.000000
"T",0.170000,676,13000,5850.000000
"T",0.170000,676,13000,5850.000000
"T",0.170000,676,14000,6300.000000
"T",0.170000,676,14000,6300.000000
"T",0.170000,676,15000,6750.000000
"T",0.170000,676,16000,7200.000000
"T",0.170000,676,16000,7200.000000
"T",0.170000,676,16000,7200.000000
"T",0.170000,676,17000,7650.000000
"T",0.170000,676,17000,7650.000000
"T",0.170000,676,19000,8550.000000
"T",0.170000,676,19000,8550.000000
"T",0.170000,676,21000,9450.000000
"T",0.170000,676,23000,10350.000000
"T",0.170000,676,24000,10800.000000
"T",0.170000,676,24000,10800.000000
"T",0.170000,676,26000,11700.000000
"T",0.170000,676,28000,12600.000000
"T",0.170000,676,32000,14400.000000
"T",0.170000,676,35000,15750.000000
"T",0.170000,677,1000,450.000000
"T",0.170000,677,1000,450.000000
"T",0.170000,677,2000,900.000000
"T",0.170000,677,2000,900.000000
"T",0.170000,677,2000,900.000000
"T",0.170000,677,2000,900.000000
"T",0.170000,677,2000,900.000000
"T",0.170000,677,3000,1350.000000
"T",0.170000,677,3000,1350.000000
"T",0.170000,677,3000,1350.000000
"T",0.170000,677,3000,1350.000000
"T",0.170000,677,3000,1350.000000
"T",0.170000,677,5000,2250.000000
"T",0.170000,677,5000,2250.000000
"T",0.170000,677,5000,2250.000000
"T",0.170000,677,6000,2700.000000
"T",0.170000,677,6000,2700.000000
"T",0.170000,677,6000,2700.000000
"T",0.170000,677,7000,3150.000000
"T",0.170000,677,7000,3150.000000
"T",0.170000,677,7000,3150.000000
"T",0.170000,677,8000,3600.000000
"T",0.170000,677,8000,3600.000000
"T",0.170000,677,9000,4050.000000
"T",0.170000,677,9000,4050.000000
"T",0.170000,677,11000,4950.000000
"T",0.170000,677,11000,4950.000000
"T",0.170000,677,11000,4950.000000
"T",0.170000,677,12000,5400.000000
"T",0.170000,677,12000,5400.000000
"T",0.170000,677,12000,5400.000000
"T",0.170000,677,12000,5400.000000
"T",0.170000,677,13000,5850.000000
"T",0.170000,677,13000,5850.000000
"T",0.170000,677,13000,5850.000000
"T",0.170000,677,13000,5850.000000
"T",0.170000,677,13000,5850.000000
"T",0.170000,677,13000,5850.000000
"T",0.170000,677,14000,6300.000000
"T",0.170000,677,14000,6300.000000
"T",0.170000,677,15000,6750.000000
"T",0.170000,677,15000,6750.000000
"T",0.170000,677,16000,7200.000000
"T",0.170000,677,16000,7200.000000
"T",0.170000,677,16000,7200.000000
"T",0.170000,677,17000,7650.000000
"T",0.170000,677,17000,7650.000000
"T",0.170000,677,19000,8550.000000
"T",0.170000,677,20000,9000.000000
"T",0.170000,677,20000,9000.000000
"T",0.170000,677,21000,9450.000000
"T",0.170000,677,22000,9900.000000
"T",0.170000,677,23000,10350.000000
"T",0.170000,677,23000,10350.000000
"T",0.170000,677,24000,10800.000000
"T",0.170000,677,24000,10800.000000
"T",0.170000,677,24000,10800.000000
"T",0.170000,677,30000,13500.000000
"T",0.170000,677,32000,14400.000000
"T",0.170000,678,2000,900.000000
"T",0.170000,678,2000,900.000000
"T",0.170000,678,3000,1350.000000
"T",0.170000,678,3000,1350.000000
"T",0.170000,678,3000,1350.000000
"T",0.170000,678,4000,1800.000000
"T",0.170000,678,4000,1800.000000
"T",0.170000,678,5000,2250.000000
"T",0.170000,678,5000,2250.000000
"T",0.170000,678,5000,2250.000000
"T",0.170000,678,6000,2700.000000
"T",0.170000,678,7000,3150.000000
"T",0.170000,678,7000,3150.000000
"T",0.170000,678,7000,3150.000000
"T",0.170000,678,7000,3150.000000
"T",0.170000,678,7000,3150.000000
"T",0.170000,678,8000,3600.000000
"T",0.170000,678,8000,3600.000000
"T",0.170000,678,9000,4050.000000
"T",0.170000,678,10000,4500.000000
"T",0.170000,678,10000,4500.000000
"T",0.170000,678,10000,4500.000000
"T",0.170000,678,10000,4500.000000
"T",0.170000,678,12000,5400.000000
"T",0.170000,678,13000,5850.000000
"T",0.170000,678,13000,5850.000000
"T",0.170000,678,14000,6300.000000
"T",0.170000,678,14000,6300.000000
"T",0.170000,678,16000,7200.000000
"T",0.170000,678,17000,7650.000000
"T",0.170000,678,19000,8550.000000
"T",0.170000,678,19000,8550.000000
"T",0.170000,678,19000,8550.000000
"T",0.170000,678,20000,9000.000000
"T",0.170000,678,20000,9000.000000
"T",0.170000,678,25000,11250.000000
"T",0.170000,678,26000,11700.000000
"T",0.170000,678,29000,13050.000000
"T",0.170000,678,30000,13500.000000
"T",0.170000,679,1000,450.000000
"T",0.170000,679,2000,900.000000
"T",0.170000,679,2000,900.000000
"T",0.170000,679,3000,1350.000000
"T",0.170000,679,3000,1350.000000
"T",0.170000,679,4000,1800.000000
"T",0.170000,679,5000,2250.000000
"T",0.170000,679,5000,2250.000000
"T",0.170000,679,5000,2250.000000
"T",0.170000,679,6000,2700.000000
"T",0.170000,679,6000,2700.000000
"T",0.170000,679,7000,3150.000000
"T",0.170000,679,7000,3150.000000
"T",0.170000,679,7000,3150.000000
"T",0.170000,679,7000,3150.000000
"T",0.170000,679,7000,3150.000000
"T",0.170000,679,8000,3600.000000
"T",0.170000,679,8000,3600.000000
"T",0.170000,679,8000,3600.000000
"T",0.170000,679,9000,4050.000000
"T",0.170000,679,9000,4050.000000
"T",0.170000,679,10000,4500.000000
"T",0.170000,679,11000,4950.000000
"T",0.170000,679,12000,5400.000000
"T",0.170000,679,14000,6300.000000
"T",0.170000,679,14000,6300.000000
"T",0.170000,679,14000,6300.000000
"T",0.170000,679,15000,6750.000000
"T",0.170000,679,15000,6750.000000
"T",0.170000,679,16000,7200.000000
"T",0.170000,679,18000,8100.000000
"T",0.170000,679,18000,8100.000000
"T",0.170000,679,19000,8550.000000
"T",0.170000,679,19000,8550.000000
"T",0.170000,679,22000,9900.000000
"T",0.170000,679,25000,11250.000000
"T",0.170000,679,26000,11700.000000
"T",0.170000,679,28000,12600.000000
"T",0.170000,679,28000,12600.000000
"T",0.170000,679,33000,14850.000000
"T",0.170000,680,1000,450.000000
"T",0.170000,680,2000,900.000000
"T",0.170000,680,2000,900.000000
"T",0.170000,680,2000,900.000000
"T",0.170000,680,2000,900.000000
"T",0.170000,680,2000,900.000000
"T",0.170000,680,3000,1350.000000
"T",0.170000,680,4000,1800.000000
"T",0.170000,680,4000,1800.000000
"T",0.170000,680,4000,1800.000000
"T",0.170000,680,4000,1800.000000
"T",0.170000,680,5000,2250.000000
"T",0.170000,680,5000,2250.000000
"T",0.170000,680,5000,2250.000000
"T",0.170000,680,7000,3150.000000
"T",0.170000,680,7000,3150.000000
"T",0.170000,680,7000,3150.000000
"T",0.170000,680,8000,3600.000000
"T",0.170000,680,8000,3600.000000
"T",0.170000,680,8000,3600.000000
"T",0.170000,680,9000,4050.000000
"T",0.170000,680,9000,4050.000000
"T",0.170000,680,9000,4050.000000
"T",0.170000,680,10000,4500.000000
"T",0.170000,680,12000,5400.000000
"T",0.170000,680,15000,6750.000000
"T",0.170000,680,15000,6750.000000
"T",0.170000,680,15000,6750.000000
"T",0.170000,680,15000,6750.000000
"T",0.170000,680,16000,7200.000000
"T",0.170000,680,16000,7200.000000
"T",0.170000,680,16000,7200.000000
"T",0.170000,680,16000,7200.000000
"T",0.170000,680,18000,8100.000000
"T",0.170000,680,18000,8100.000000
"T",0.170000,680,19000,8550.000000
"T",0.170000,680,29000,13050.000000
"T",0.170000,680,34000,15300.000000
"T",0.170000,681,1000,450.000000
"T",0.170000,681,3000,1350.000000
"T",0.170000,681,3000,1350.000000
"T",0.170000,681,5000,2250.000000
"T",0.170000,681,5000,2250.000000
"T",0.170000,681,6000,2700.000000
"T",0.170000,681,6000,2700.000000
"T",0.170000,681,6000,2700.000000
"T",0.170000,681,6000,2700.000000
"T",0.170000,681,7000,3150.000000
"T",0.170000,681,7000,3150.000000
"T",0.170000,681,7000,3150.000000
"T",0.170000,681,7000,3150.000000
"T",0.170000,681,9000,4050.000000
"T",0.170000,681,9000,4050.000000
"T",0.170000,681,9000,4050.000000
"T",0.170000,681,10000,4500.000000
"T",0.170000,681,10000,4500.000000
"T",0.170000,681,10000,4500.000000
"T",0.170000,681,11000,4950.000000
"T",0.170000,681,11000,4950.000000
"T",0.170000,681,12000,5400.000000
"T",0.170000,681,12000,5400.000000
"T",0.170000,681,12000,5400.000000
"T",0.170000,681,13000,5850.000000
"T",0.170000,681,14000,6300.000000
"T",0.170000,681,15000,6750.000000
"T",0.170000,681,16000,7200.000000
"T",0.170000,681,18000,8100.000000
"T",0.170000,681,20000,9000.000000
"T",0.170000,681,20000,9000.000000
"T",0.170000,681,20000,9000.000000
"T",0.170000,681,20000,9000.000000
"T",0.170000,681,20000,9000.000000
"T",0.170000,681,23000,10350.000000
"T",0.170000,681,26000,11700.000000
"T",0.170000,681,28000,12600.000000
"T",0.170000,681,34000,15300.000000
"T",0.170000,682,1000,450.000000
"T",0.170000,682,3000,1350.000000
"T",0.170000,682,3000,1350.000000
"T",0.170000,682,4000,1800.000000
"T",0.170000,682,4000,1800.000000
"T",0.170000,682,4000,1800.000000
"T",0.170000,682,4000,1800.000000
"T",0.170000,682,4000,1800.000000
"T",0.170000,682,5000,2250.000000
"T",0.170000,682,6000,2700.000000
"T",0.170000,682,6000,2700.000000
"T",0.170000,682,7000,3150.000000
"T",0.170000,682,8000,3600.000000
"T",0.170000,682,8000,3600.000000
"T",0.170000,682,8000,3600.000000
"T",0.170000,682,8000,3600.000000
"T",0.170000,682,8000,3600.000000
"T",0.170000,682,8000,3600.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,9000,4050.000000
"T",0.170000,682,10000,4500.000000
"T",0.170000,682,10000,4500.000000
"T",0.170000,682,10000,4500.000000
"T",0.170000,682,11000,4950.000000
"T",0.170000,682,11000,4950.000000
"T",0.170000,682,11000,4950.000000
"T",0.170000,682,12000,5400.000000
"T",0.170000,682,12000,5400.000000
"T",0.170000,682,13000,5850.000000
"T",0.170000,682,13000,5850.000000
"T",0.170000,682,15000,6750.000000
"T",0.170000,682,15000,6750.000000
"T",0.170000,682,15000,6750.000000
"T",0.170000,682,17000,7650.000000
"T",0.170000,682,17000,7650.000000
"T",0.170000,682,17000,7650.000000
"T",0.170000,682,18000,8100.000000
"T",0.170000,682,19000,8550.000000
"T",0.170000,682,19000,8550.000000
"T",0.170000,682,20000,9000.000000
"T",0.170000,682,20000,9000.000000
"T",0.170000,682,22000,9900.000000
"T",0.170000,682,22000,9900.000000
"T",0.170000,682,23000,10350.000000
"T",0.170000,682,24000,10800.000000
"T",0.170000,682,25000,11250.000000
"T",0.170000,682,29000,13050.000000
"T",0.170000,682,30000,13500.000000
"T",0.170000,683,500,225.000000
"T",0.170000,683,2000,900.000000
"T",0.170000,683,3000,1350.000000
"T",0.170000,683,3000,1350.000000
"T",0.170000,683,5000,2250.000000
"T",0.170000,683,6000,2700.000000
"T",0.170000,683,6000,2700.000000
"T",0.170000,683,6000,2700.000000
"T",0.170000,683,7000,3150.000000
"T",0.170000,683,7000,3150.000000
"T",0.170000,683,7000,3150.000000
"T",0.170000,683,8000,3600.000000
"T",0.170000,683,8000,3600.000000
"T",0.170000,683,8000,3600.000000
"T",0.170000,683,9000,4050.000000
"T",0.170000,683,9000,4050.000000
"T",0.170000,683,9000,4050.000000
"T",0.170000,683,10000,4500.000000
"T",0.170000,683,11000,4950.000000
"T",0.170000,683,11000,4950.000000
"T",0.170000,683,11000,4950.000000
"T",0.170000,683,12000,5400.000000
"T",0.170000,683,13000,5850.000000
"T",0.170000,683,14000,6300.000000
"T",0.170000,683,14000,6300.000000
"T",0.170000,683,15000,6750.000000
"T",0.170000,683,16000,7200.000000
"T",0.170000,683,17000,7650.000000
"T",0.170000,683,17000,7650.000000
"T",0.170000,683,17000,7650.000000
"T",0.170000,683,18000,8100.000000
"T",0.170000,683,18000,8100.000000
"T",0.170000,683,18000,8100.000000
"T",0.170000,683,18000,8100.000000
"T",0.170000,683,19000,8550.000000
"T",0.170000,683,20000,9000.000000
"T",0.170000,683,22000,9900.000000
"T",0.170000,683,25000,11250.000000
"T",0.170000,683,25000,11250.000000
"T",0.170000,683,26000,11700.000000
"T",0.170000,683,29000,13050.000000
"T",0.170000,683,29000,13050.000000
"T",0.170000,683,30000,13500.000000
"T",0.170000,683,37000,16650.000000
"T",0.170000,684,1000,450.000000
"T",0.170000,684,2000,900.000000
"T",0.170000,684,3000,1350.000000
"T",0.170000,684,3000,1350.000000
"T",0.170000,684,4000,1800.000000
"T",0.170000,684,4000,1800.000000
"T",0.170000,684,5000,2250.000000
"T",0.170000,684,5000,2250.000000
"T",0.170000,684,5000,2250.000000
"T",0.170000,684,5000,2250.000000
"T",0.170000,684,5000,2250.000000
"T",0.170000,684,7000,3150.000000
"T",0.170000,684,7000,3150.000000
"T",0.170000,684,7000,3150.000000
"T",0.170000,684,7000,3150.000000
"T",0.170000,684,8000,3600.000000
"T",0.170000,684,8000,3600.000000
"T",0.170000,684,8000,3600.000000
"T",0.170000,684,10000,4500.000000
"T",0.170000,684,10000,4500.000000
"T",0.170000,684,10000,4500.000000
"T",0.170000,684,11000,4950.000000
"T",0.170000,684,11000,4950.000000
"T",0.170000,684,12000,5400.000000
"T",0.170000,684,13000,5850.000000
"T",0.170000,684,14000,6300.000000
"T",0.170000,684,15000,6750.000000
"T",0.170000,684,15000,6750.000000
"T",0.170000,684,16000,7200.000000
"T",0.170000,684,16000,7200.000000
"T",0.170000,684,16000,7200.000000
"T",0.170000,684,17000,7650.000000
"T",0.170000,684,17000,7650.000000
"T",0.170000,684,18000,8100.000000
"T",0.170000,684,19000,8550.000000
"T",0.170000,684,19000,8550.000000
"T",0.170000,684,19000,8550.000000
"T",0.170000,684,21000,9450.000000
"T",0.170000,684,21000,9450.000000
"T",0.170000,684,22000,9900.000000
"T",0.170000,684,22000,9900.000000
"T",0.170000,684,22000,9900.000000
"T",0.170000,684,22000,9900.000000
"T",0.170000,684,23000,10350.000000
"T",0.170000,684,24000,10800.000000
"T",0.170000,684,29000,13050.000000
"T",0.170000,684,30000,13500.000000
"T",0.170000,684,33000,14850.000000
"T",0.170000,684,36000,16200.000000
"T",0.170000,685,1000,450.000000
"T",0.170000,685,1000,450.000000
"T",0.170000,685,3000,1350.000000
"T",0.170000,685,4000,1800.000000
"T",0.170000,685,4000,1800.000000
"T",0.170000,685,5000,2250.000000
"T",0.170000,685,5000,2250.000000
"T",0.170000,685,5000,2250.000000
"T",0.170000,685,6000,2700.000000
"T",0.170000,685,6000,2700.000000
